gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,n_ALS,n_Control,adj_p_value,significant,neg_log10_pval,dataset,description
GENE_02446,2.089187936217393,0.08413713700643297,1.9530792249173092,3396.9443678748635,798.3258628529444,9,9,0.8050296958245977,False,1.0750122701115394,GSE76253,Frontal cortex - ALS vs controls
GENE_02447,0.4816294098597091,0.47131146769461285,0.7387180276696155,819.7594405673949,587.085734504862,9,9,0.8176812416631034,False,0.3266919930943843,GSE76253,Frontal cortex - ALS vs controls
GENE_02448,-0.30315541488415493,0.7259873047909955,-0.3585413396042348,709.6171725628436,875.5541079372739,9,9,0.9058757608822386,False,0.13907097366274845,GSE76253,Frontal cortex - ALS vs controls
GENE_02449,0.10807065626230022,0.8587774597923634,0.18108337301887398,673.5673327412128,624.9546546462385,9,9,0.9523016154331992,False,0.06611936295058024,GSE76253,Frontal cortex - ALS vs controls
GENE_02450,-0.05038868549480724,0.951526682395207,-0.0621505238194669,839.6054658237176,869.4483005860548,9,9,0.9870608738539491,False,0.021579028864583256,GSE76253,Frontal cortex - ALS vs controls
GENE_02451,-1.6193741200317122,0.07831955284257694,-2.003487005230788,310.5746672120765,954.2149419986755,9,9,0.8050296958245977,False,1.1061298007574691,GSE76253,Frontal cortex - ALS vs controls
GENE_02452,-0.20845982014534992,0.7953762417521494,-0.2641308127509302,698.3523781926948,806.9140457745153,9,9,0.9297134441525898,False,0.09942738572876926,GSE76253,Frontal cortex - ALS vs controls
GENE_02453,0.7352906532325989,0.2620585938508871,1.163719149812278,629.4776292488563,378.1253189691955,9,9,0.8050296958245977,False,0.581601593638088,GSE76253,Frontal cortex - ALS vs controls
GENE_02454,1.514565642036403,0.1422171595925706,1.602265283270467,827.3197685532646,289.56343049580005,9,9,0.8050296958245977,False,0.8470479994799696,GSE76253,Frontal cortex - ALS vs controls
GENE_02455,0.3066612076136617,0.6108888788446305,0.5205764916044769,599.767844832268,484.9187269600061,9,9,0.8599224082835452,False,0.2140377810725617,GSE76253,Frontal cortex - ALS vs controls
GENE_02456,-0.834474804490479,0.2912632501335034,-1.1195708116327552,323.77723865430977,577.3620863120545,9,9,0.8050296958245977,False,0.5357143086132303,GSE76253,Frontal cortex - ALS vs controls
GENE_02457,-0.774764604913046,0.21190640746363099,-1.337533885493676,533.9788666590438,913.5902475763085,9,9,0.8050296958245977,False,0.6738559112267867,GSE76253,Frontal cortex - ALS vs controls
GENE_02458,0.15968905885799148,0.7489782894951105,0.3259849883262399,529.6867068231938,474.18507147998844,9,9,0.914046944199606,False,0.12553077093755136,GSE76253,Frontal cortex - ALS vs controls
GENE_02459,-0.7663428748027263,0.17807754678475213,-1.4175822033419319,262.7999366414518,447.01021581817264,9,9,0.8050296958245977,False,0.7493908358551873,GSE76253,Frontal cortex - ALS vs controls
GENE_02460,0.6829161662593469,0.4574825783530544,0.7748732592026553,788.3464638986085,491.06487777451355,9,9,0.8135330879751551,False,0.33962543989086014,GSE76253,Frontal cortex - ALS vs controls
GENE_02461,-0.9133117967987261,0.38966193315839004,-0.896489353710358,365.6544986019134,688.6604897539518,9,9,0.8083523230019777,False,0.40931201921824356,GSE76253,Frontal cortex - ALS vs controls
GENE_02462,0.01571102641889292,0.9753402434889682,0.031422255450496636,517.8889684863535,512.279727727713,9,9,0.9932239484970057,False,0.010843856000947687,GSE76253,Frontal cortex - ALS vs controls
GENE_02463,-1.8966902534406795,0.04621071038438257,-2.334803728439127,189.93191738395652,707.2266397579263,9,9,0.8050296958245977,False,1.3352573551418447,GSE76253,Frontal cortex - ALS vs controls
GENE_02464,-1.2259831214835353,0.08979339725438679,-1.8811483650887784,641.1178964555636,1499.6696206131458,9,9,0.8050296958245977,False,1.0467555969787021,GSE76253,Frontal cortex - ALS vs controls
GENE_02465,-1.2796477914009479,0.33260537710252525,-1.0248580335274573,699.4116840823848,1698.029583158984,9,9,0.8050296958245977,False,0.4780707339887824,GSE76253,Frontal cortex - ALS vs controls
GENE_02466,0.29275328785853466,0.7787223041032211,0.28619696810193246,1637.0412575887322,1336.386574141071,9,9,0.9237893106809236,False,0.10861738609718599,GSE76253,Frontal cortex - ALS vs controls
GENE_02467,1.5527845696268037,0.40581293799201124,0.875619493050582,3365.3968574355754,1147.1007206251688,9,9,0.8087650243389961,False,0.3916741110509071,GSE76253,Frontal cortex - ALS vs controls
GENE_02468,1.182990487859714,0.13137706994286166,1.6502967479802786,873.6563455434085,384.7910961903009,9,9,0.8050296958245977,False,0.881480428279167,GSE76253,Frontal cortex - ALS vs controls
GENE_02469,-1.0041951862508658,0.20795439277955388,-1.3306718188032682,614.8444358685958,1233.2698653139569,9,9,0.8050296958245977,False,0.6820319012679306,GSE76253,Frontal cortex - ALS vs controls
GENE_02470,1.2714659472082532,0.15474384879347472,1.5418336818779028,1093.733002030427,453.0664756426166,9,9,0.8050296958245977,False,0.8103866055591933,GSE76253,Frontal cortex - ALS vs controls
GENE_02471,-0.22061366678578795,0.767506476286315,-0.3010955882217124,777.0083338674874,905.3927406514255,9,9,0.9209340968158326,False,0.11491795122075214,GSE76253,Frontal cortex - ALS vs controls
GENE_02472,-0.5841857569597042,0.6169734294234389,-0.5104571290628491,431.0243337782549,646.1885005608932,9,9,0.8625040168081001,False,0.209733538889379,GSE76253,Frontal cortex - ALS vs controls
GENE_02473,-0.29108658708202373,0.7242541157138909,-0.3610160303987335,533.7013311381536,653.0163874785616,9,9,0.9058757608822386,False,0.14010902815491763,GSE76253,Frontal cortex - ALS vs controls
GENE_02474,0.11488106922228024,0.8912287889748918,0.14030579116603906,536.952490401126,495.85330608124383,9,9,0.9674508127096385,False,0.05001079311851146,GSE76253,Frontal cortex - ALS vs controls
GENE_02475,1.3394415534192907,0.08997833000197855,1.864563575210438,779.1586982535189,307.90294181201693,9,9,0.8050296958245977,False,1.045862071602281,GSE76253,Frontal cortex - ALS vs controls
GENE_02476,0.37826045649576473,0.6575383579928499,0.4564270984287597,778.3392934516314,598.8267774151346,9,9,0.880835401992501,False,0.18207890720516376,GSE76253,Frontal cortex - ALS vs controls
GENE_02477,0.2766714361607062,0.7239428070023444,0.3600073685450991,1078.0222197854393,889.9002140417089,9,9,0.9058757608822386,False,0.14029574262109942,GSE76253,Frontal cortex - ALS vs controls
GENE_02478,-0.4089074432980259,0.4455441712327287,-0.7833608610868553,550.2128855598465,730.5066316784554,9,9,0.8114776465917056,False,0.35110923355374035,GSE76253,Frontal cortex - ALS vs controls
GENE_02479,-0.09584687261300606,0.9176666743754283,-0.1050502954353855,733.2260105931219,783.5931781834801,9,9,0.9762670713948033,False,0.03731503967808742,GSE76253,Frontal cortex - ALS vs controls
GENE_02480,-1.250006793676839,0.22762515226658292,-1.2987856715625914,517.7844367184912,1231.5116715635204,9,9,0.8050296958245977,False,0.6427797506818578,GSE76253,Frontal cortex - ALS vs controls
GENE_02481,-0.13344340390296844,0.8426674955238108,-0.2021013376577039,552.7027357120255,606.2644201176299,9,9,0.9454918199542673,False,0.07434375793221026,GSE76253,Frontal cortex - ALS vs controls
GENE_02482,-0.3352819868810363,0.5901783562940256,-0.5510985207014069,773.5770463211466,975.9633518247406,9,9,0.8552246677134949,False,0.22901672149554703,GSE76253,Frontal cortex - ALS vs controls
GENE_02483,0.6104926324569782,0.23825447239263425,1.2441202347893374,676.6312856184479,443.17523129189533,9,9,0.8050296958245977,False,0.6229589382564289,GSE76253,Frontal cortex - ALS vs controls
GENE_02484,-0.15659810767115792,0.8050062941926528,-0.2510550426112668,319.3485684512985,355.9636910135862,9,9,0.9313318038554469,False,0.09420072395206859,GSE76253,Frontal cortex - ALS vs controls
GENE_02485,0.23814645557082412,0.7478848614037941,0.327378495001997,567.2929233110674,480.97016717773243,9,9,0.914046944199606,False,0.12616525762472133,GSE76253,Frontal cortex - ALS vs controls
GENE_02486,-1.284412487950038,0.11179502583678091,-1.7192723725502652,526.729094640591,1283.0216758765227,9,9,0.8050296958245977,False,0.9515775193449095,GSE76253,Frontal cortex - ALS vs controls
GENE_02487,0.23561281053451516,0.7324625811316843,0.3483633305281464,904.7011757718449,768.3845633347494,9,9,0.9089880629581587,False,0.13521455694398135,GSE76253,Frontal cortex - ALS vs controls
GENE_02488,0.6710502763835066,0.306617097583607,1.0850315200940377,532.9296844469543,334.7061170471818,9,9,0.8050296958245977,False,0.513403631676088,GSE76253,Frontal cortex - ALS vs controls
GENE_02489,1.3429430522853372,0.4031909715251236,0.8785958485814173,1995.2519757961734,786.5595498705563,9,9,0.8083523230019777,False,0.39448920141550553,GSE76253,Frontal cortex - ALS vs controls
GENE_02490,-0.45554020125089884,0.4304771287610405,-0.8127693616762062,310.9557750202882,426.41246506411346,9,9,0.8109443523709737,False,0.36604991765222156,GSE76253,Frontal cortex - ALS vs controls
GENE_02491,1.4283966713697822,0.15965564517422137,1.5278255473236375,885.9629050829092,329.17382555598266,9,9,0.8050296958245977,False,0.796815720878563,GSE76253,Frontal cortex - ALS vs controls
GENE_02492,-0.9692033748397166,0.4026912382655039,-0.8759762649051985,555.1148938019496,1086.7813259891618,9,9,0.8083523230019777,False,0.3950278196459571,GSE76253,Frontal cortex - ALS vs controls
GENE_02493,1.5804281369351736,0.12488403312176448,1.6777485565069619,2479.172579080485,828.9922768171423,9,9,0.8050296958245977,False,0.9034930842069814,GSE76253,Frontal cortex - ALS vs controls
GENE_02494,0.7039646652610639,0.31091202700159065,1.0560673910919431,638.6346297066011,392.0468639000199,9,9,0.8050296958245977,False,0.5073624778300866,GSE76253,Frontal cortex - ALS vs controls
GENE_02495,-0.019606244762396776,0.9773005142216632,-0.02891148108260482,612.4714343917398,620.8517446028156,9,9,0.9935727692669851,False,0.009971872718938839,GSE76253,Frontal cortex - ALS vs controls
GENE_02496,0.93054455877996,0.23041166242216918,1.2780806529376774,1086.255029796577,569.9148534099661,9,9,0.8050296958245977,False,0.6374955426211805,GSE76253,Frontal cortex - ALS vs controls
GENE_02497,-0.41453237824914946,0.47572670859196975,-0.732381939664268,364.631462957654,486.00509248454847,9,9,0.8185226337752144,False,0.3226424654216055,GSE76253,Frontal cortex - ALS vs controls
GENE_02498,1.191243237367741,0.408817589407538,0.8666346975350228,1311.4587113847467,574.3209724519319,9,9,0.8087650243389961,False,0.38847042691860434,GSE76253,Frontal cortex - ALS vs controls
GENE_02499,0.42088989694442086,0.33154939837798014,1.0062363122124425,642.4558464345042,479.8912172614647,9,9,0.8050296958245977,False,0.47945175581217586,GSE76253,Frontal cortex - ALS vs controls
GENE_02500,3.3991587400952934,0.09274203645963477,1.9072521067315609,2969.71821314201,281.49228841682094,9,9,0.8050296958245977,False,1.0327233719568016,GSE76253,Frontal cortex - ALS vs controls
GENE_02501,-0.6801563831932778,0.3814035871491466,-0.905962083457995,510.56699492355136,818.0883534144648,9,9,0.8083523230019777,False,0.4186152266760801,GSE76253,Frontal cortex - ALS vs controls
GENE_02502,-0.8383439782976696,0.45416062610364416,-0.7828366072604892,460.27736327308867,822.9743521232433,9,9,0.8132441518808838,False,0.34279052006595706,GSE76253,Frontal cortex - ALS vs controls
GENE_02503,-2.59771200754291,0.16599999211756264,-1.5225429123667689,327.5947220481871,1983.015598935044,9,9,0.8050296958245977,False,0.7798919325822288,GSE76253,Frontal cortex - ALS vs controls
GENE_02504,0.28666424593281364,0.831637048316303,0.21715624068084674,2041.0388114662355,1673.2341756804726,9,9,0.942725641331088,False,0.08006617167229328,GSE76253,Frontal cortex - ALS vs controls
GENE_02505,2.3616397262742383,0.18437819034811337,1.4504402178736788,1944.5246789339135,378.34592680794987,9,9,0.8050296958245977,False,0.7342904518921692,GSE76253,Frontal cortex - ALS vs controls
GENE_02506,0.3179981119729677,0.7422050331147778,0.3360157513062225,1169.3299067286341,938.0156559925215,9,9,0.9140461430437471,False,0.1294761048962046,GSE76253,Frontal cortex - ALS vs controls
GENE_02507,-0.4743453802352551,0.5864147520256915,-0.5573194003058646,904.6913066972152,1256.8764961039037,9,9,0.8539452070700989,False,0.2317951129870354,GSE76253,Frontal cortex - ALS vs controls
GENE_02508,0.590554904771336,0.39736756237415827,0.8839586372455331,726.2499990674797,482.2934950704014,9,9,0.8083523230019777,False,0.4008075877971224,GSE76253,Frontal cortex - ALS vs controls
GENE_02509,-2.1291263831539555,0.03778985739881276,-2.451857180807135,242.65997757006355,1061.5221458658082,9,9,0.8050296958245977,False,1.422624746903456,GSE76253,Frontal cortex - ALS vs controls
GENE_02510,-0.260257587191577,0.6781437809382755,-0.4252706698110042,747.1096039117464,894.8075906077914,9,9,0.8882511082160985,False,0.16867821668164454,GSE76253,Frontal cortex - ALS vs controls
GENE_02511,0.35084003556943905,0.6956505278246599,0.3988421469621138,784.7133739184525,615.3152516986756,9,9,0.8946724802515831,False,0.15760888101309267,GSE76253,Frontal cortex - ALS vs controls
GENE_02512,-0.8970878767339837,0.25164648900835435,-1.2312700933826304,487.57841164510046,908.0187737981526,9,9,0.8050296958245977,False,0.5992091245354083,GSE76253,Frontal cortex - ALS vs controls
GENE_02513,-0.555794398079078,0.28215184758833395,-1.1229427042430535,305.20841391975466,448.64960242008067,9,9,0.8050296958245977,False,0.5495171015350311,GSE76253,Frontal cortex - ALS vs controls
GENE_02514,-1.199869075340454,0.2882725867410866,-1.1316418196294187,337.9422775084904,776.3170225037966,9,9,0.8050296958245977,False,0.5401966548477685,GSE76253,Frontal cortex - ALS vs controls
GENE_02515,0.18714005655241595,0.847143196496372,0.1977845031151137,554.9294220526158,487.4195911574253,9,9,0.9480004000710075,False,0.07204317267776726,GSE76253,Frontal cortex - ALS vs controls
GENE_02516,0.7184429719049239,0.3216924268433676,1.0246572547438708,559.7481932611804,340.188646825005,9,9,0.8050296958245977,False,0.4925591629676282,GSE76253,Frontal cortex - ALS vs controls
GENE_02517,0.732318683707035,0.3927090143555202,0.8872468170864003,889.823221029324,535.616373670903,9,9,0.8083523230019777,False,0.40592912969487766,GSE76253,Frontal cortex - ALS vs controls
GENE_02518,0.33147081396188627,0.700594517533724,0.3915328330181815,859.7100812080043,683.2338294357837,9,9,0.8972778144642981,False,0.15453326555410582,GSE76253,Frontal cortex - ALS vs controls
GENE_02519,0.3536033862521472,0.5754755624807236,0.5716968424352572,1448.4942497806203,1133.630572281028,9,9,0.8504230248147626,False,0.23997311391970058,GSE76253,Frontal cortex - ALS vs controls
GENE_02520,-1.8553434862179525,0.18444270536308316,-1.4462965808869075,525.4452142444479,1901.2598736366554,9,9,0.8050296958245977,False,0.734138516274568,GSE76253,Frontal cortex - ALS vs controls
GENE_02521,-1.7705673336732815,0.10946092071508179,-1.755866942414641,362.8070521627855,1237.8544919149635,9,9,0.8050296958245977,False,0.9607409031714259,GSE76253,Frontal cortex - ALS vs controls
GENE_02522,2.3653525127846677,0.009559407822302454,3.3254295879663625,1460.1436427675299,283.3697749603898,9,9,0.8050296958245977,False,2.019569010179125,GSE76253,Frontal cortex - ALS vs controls
GENE_02523,0.3907883335056147,0.5954240721950115,0.5436918556256988,785.415819505193,599.0466365009474,9,9,0.8560508698481484,False,0.22517361139213443,GSE76253,Frontal cortex - ALS vs controls
GENE_02524,0.5591342137546832,0.4371108589298025,0.8069348186596982,1012.0050467106511,686.8572841607181,9,9,0.8109443523709737,False,0.3594084044123977,GSE76253,Frontal cortex - ALS vs controls
GENE_02525,1.004014536816644,0.253693685336334,1.20131427329763,918.4521314514386,457.9499697797216,9,9,0.8050296958245977,False,0.5956903426234235,GSE76253,Frontal cortex - ALS vs controls
GENE_02526,-0.9168611727683997,0.127867885604872,-1.608914067439337,347.97582275994637,656.9794499644795,9,9,0.8050296958245977,False,0.8932385161614969,GSE76253,Frontal cortex - ALS vs controls
GENE_02527,0.10665882890965636,0.9142672944876045,0.11018172445315254,889.0995242444241,825.7391408128038,9,9,0.9756133149479963,False,0.03892681569924856,GSE76253,Frontal cortex - ALS vs controls
GENE_02528,-1.4322004257354903,0.14206594829406785,-1.607168606179913,205.85238363494727,555.5091134075453,9,9,0.8050296958245977,False,0.8475100053952879,GSE76253,Frontal cortex - ALS vs controls
GENE_02529,1.4869351394865709,0.06310205689092803,2.096436465956076,1109.6799766390534,395.9001542744834,9,9,0.8050296958245977,False,1.1999564841501493,GSE76253,Frontal cortex - ALS vs controls
GENE_02530,-0.5903944505836555,0.5314536272181192,-0.646619344918916,627.7992101324269,945.2511270456138,9,9,0.8312552928099971,False,0.2745346245026871,GSE76253,Frontal cortex - ALS vs controls
GENE_02531,2.4124032045833625,0.026059947526302866,2.6856320833731355,985.0201003492717,185.0288146434216,9,9,0.8050296958245977,False,1.5840264631077032,GSE76253,Frontal cortex - ALS vs controls
GENE_02532,-0.31612065213345575,0.7324009511894103,-0.3480523288529212,648.8306400318922,807.7800984736284,9,9,0.9089880629581587,False,0.13525110033969684,GSE76253,Frontal cortex - ALS vs controls
GENE_02533,-0.9516868772061153,0.14911488913984203,-1.5339353658588717,372.42835008240127,720.3258983926268,9,9,0.8050296958245977,False,0.8264789900249804,GSE76253,Frontal cortex - ALS vs controls
GENE_02534,1.3866352500891514,0.09572706995106962,1.8611929697438598,916.2906625328952,350.440634175315,9,9,0.8050296958245977,False,1.0189652339266537,GSE76253,Frontal cortex - ALS vs controls
GENE_02535,-0.2587288351871739,0.7903274543116598,-0.27133330255831584,1294.2560733267974,1548.4791132646196,9,9,0.9275074871402884,False,0.10219293132287638,GSE76253,Frontal cortex - ALS vs controls
GENE_02536,1.095897892370077,0.32398241034687797,1.042763301128257,994.0835363252019,465.0768726338479,9,9,0.8050296958245977,False,0.489478567869488,GSE76253,Frontal cortex - ALS vs controls
GENE_02537,2.5045664057868895,0.0382916378799949,2.4555273321997437,3339.6701748632063,588.5101585728294,9,9,0.8050296958245977,False,1.4168960568168305,GSE76253,Frontal cortex - ALS vs controls
GENE_02538,1.0145338384517422,0.29627959815187205,1.1100789152758184,1097.7646837882344,543.3806112435357,9,9,0.8050296958245977,False,0.5282982530596723,GSE76253,Frontal cortex - ALS vs controls
GENE_02539,-1.3143388024619036,0.1866831265582724,-1.417079223677467,619.8325532017833,1541.4512184351133,9,9,0.8050296958245977,False,0.7288949341869544,GSE76253,Frontal cortex - ALS vs controls
GENE_02540,0.4163720192610362,0.7337735430240804,0.3470058224148288,1256.5659699177975,941.5531201869884,9,9,0.9099374293453377,False,0.13443795124154734,GSE76253,Frontal cortex - ALS vs controls
GENE_02541,-0.2564252468462473,0.792010380266266,-0.2695476418778691,686.1662548319332,819.6360409455378,9,9,0.9275074871402884,False,0.1012691264119991,GSE76253,Frontal cortex - ALS vs controls
GENE_02542,-1.9623471049180035,0.032366309544834125,-2.562250626235291,177.77960613876553,692.7990447506872,9,9,0.8050296958245977,False,1.489906816682828,GSE76253,Frontal cortex - ALS vs controls
GENE_02543,0.02028705503365815,0.9847065103197443,0.019472222580565312,924.2744351638999,911.3683216249633,9,9,0.9950169488365912,False,0.006693190762770024,GSE76253,Frontal cortex - ALS vs controls
GENE_02544,0.139544146789459,0.8980934578511556,0.13045547285264736,960.6576463488831,872.0907296784286,9,9,0.969863345411615,False,0.046678467211183565,GSE76253,Frontal cortex - ALS vs controls
GENE_02545,1.2053668438920633,0.1778718303268838,1.4272691380354119,1886.562854325506,818.1250742511859,9,9,0.8050296958245977,False,0.7498928259592909,GSE76253,Frontal cortex - ALS vs controls
GENE_02546,-0.7769231202993016,0.4438388939703757,-0.7938797901323762,996.3375573966352,1707.1971029099757,9,9,0.8109443523709737,False,0.3527746428507736,GSE76253,Frontal cortex - ALS vs controls
GENE_02547,-2.320037692112897,0.06645015919458931,-2.112132771600817,278.30795603342943,1389.717601615984,9,9,0.8050296958245977,False,1.1775039742810856,GSE76253,Frontal cortex - ALS vs controls
GENE_02548,-0.8136427841189204,0.36999571360408534,-0.9334377949013145,587.1899084179981,1032.0707428970402,9,9,0.8083523230019777,False,0.43180330720023746,GSE76253,Frontal cortex - ALS vs controls
GENE_02549,-0.24085122497263814,0.7329343736177008,-0.3483194721915391,422.83169292799863,499.6558484498257,9,9,0.9093478580864773,False,0.1349349100132356,GSE76253,Frontal cortex - ALS vs controls
GENE_02550,-0.34696083255371857,0.6474309785881257,-0.46739614008863367,625.8896381810272,796.0555593379881,9,9,0.8747706158254624,False,0.18880652410551496,GSE76253,Frontal cortex - ALS vs controls
GENE_02551,-2.0574504807012852,0.039155654978194177,-2.4346342667578487,217.4712997616975,905.2244160930723,9,9,0.8050296958245977,False,1.4072055069528997,GSE76253,Frontal cortex - ALS vs controls
GENE_02552,-0.6492409300040959,0.1911742320240452,-1.3708948736023412,490.0138775992766,768.5097365667451,9,9,0.8050296958245977,False,0.7185706457624891,GSE76253,Frontal cortex - ALS vs controls
GENE_02553,-0.4559223328879791,0.6188067646863176,-0.5077872142926609,1366.1431789179878,1873.8831927733631,9,9,0.8635316280858464,False,0.2084449473161068,GSE76253,Frontal cortex - ALS vs controls
GENE_02554,-0.9817604868842587,0.5318922574284582,-0.6518890285301108,436.1363799122281,861.3143236032423,9,9,0.8312552928099971,False,0.27417633150790255,GSE76253,Frontal cortex - ALS vs controls
GENE_02555,-0.13272901907565227,0.7689435068671716,-0.2989398879069266,344.57315539988554,377.7781677909666,9,9,0.9217735637343222,False,0.11410556599452867,GSE76253,Frontal cortex - ALS vs controls
GENE_02556,-0.18063441630826058,0.7831596606877129,-0.27993969717280864,527.147508276019,597.4595887363541,9,9,0.9250717181291419,False,0.1061496904489353,GSE76253,Frontal cortex - ALS vs controls
GENE_02557,-0.5570373567628311,0.5149128014420354,-0.6704360856389102,422.0872491550969,620.9936879343755,9,9,0.8263384872462423,False,0.2882663108790651,GSE76253,Frontal cortex - ALS vs controls
GENE_02558,1.7639003831110216,0.09229323744235454,1.87478418442725,1513.9563019914212,445.7859899145762,9,9,0.8050296958245977,False,1.034830119657348,GSE76253,Frontal cortex - ALS vs controls
GENE_02559,1.2391734905172465,0.19688215228993375,1.3880827769338508,987.6980365554286,418.40397318252286,9,9,0.8050296958245977,False,0.7057936516288393,GSE76253,Frontal cortex - ALS vs controls
GENE_02560,0.6424663787288799,0.385525785914268,0.9042647108029848,670.8102016789917,429.7323096097249,9,9,0.8083523230019777,False,0.41394656883025666,GSE76253,Frontal cortex - ALS vs controls
GENE_02561,-0.04352156276827324,0.9304865548418662,-0.08861657204276567,532.3022578677086,548.6048013204222,9,9,0.9813188724339444,False,0.0312898978692404,GSE76253,Frontal cortex - ALS vs controls
GENE_02562,-0.9688858940513837,0.2682688869308391,-1.1522379131164686,350.2606936374843,685.5752329110172,9,9,0.8050296958245977,False,0.5714296926570837,GSE76253,Frontal cortex - ALS vs controls
GENE_02563,0.4041393403852294,0.5187352877808952,0.6600725685113918,959.9147384434432,725.3950638192862,9,9,0.8263384872462423,False,0.2850542074387532,GSE76253,Frontal cortex - ALS vs controls
GENE_02564,-0.25200877425697893,0.7613245094867114,-0.3100416532053018,697.1661888675286,830.2301804798701,9,9,0.9187666152874657,False,0.11843018864423797,GSE76253,Frontal cortex - ALS vs controls
GENE_02565,0.023839321699319547,0.980613350119814,0.024707627640095233,535.7139691754516,526.9344831498283,9,9,0.9938652032185167,False,0.00850219854252111,GSE76253,Frontal cortex - ALS vs controls
GENE_02566,-0.45289026795249765,0.5965681022368554,-0.5445835144385373,543.9451391514528,744.5410639053791,9,9,0.8560508698481484,False,0.22433997154530072,GSE76253,Frontal cortex - ALS vs controls
GENE_02567,-1.5165000745986261,0.14573324398181872,-1.598260361673898,621.4655992840179,1777.9891422497415,9,9,0.8050296958245977,False,0.8364413677152016,GSE76253,Frontal cortex - ALS vs controls
GENE_02568,0.6260906941989136,0.3521841435211023,0.9605817163919754,725.5959981375338,470.1352334588067,9,9,0.8050296958245977,False,0.4532302012827369,GSE76253,Frontal cortex - ALS vs controls
GENE_02569,0.24129853027913536,0.5864820038531408,0.5559361536060217,631.8336033040956,534.5208176669311,9,9,0.8539452070700989,False,0.2317453096306108,GSE76253,Frontal cortex - ALS vs controls
GENE_02570,-0.021411003117211568,0.9704091295110551,-0.03771029792760327,528.9700740027852,536.8790497063692,9,9,0.9921264994145238,False,0.013045126323652689,GSE76253,Frontal cortex - ALS vs controls
GENE_02571,-1.4621418646409925,0.11467408622986233,-1.7451336189670081,417.33542114291294,1149.8304512274253,9,9,0.8050296958245977,False,0.940534711818693,GSE76253,Frontal cortex - ALS vs controls
GENE_02572,1.317801546975116,0.2551633254816109,1.2187960736583074,1678.1509898725337,673.1831539763143,9,9,0.8050296958245977,False,0.5931817464302539,GSE76253,Frontal cortex - ALS vs controls
GENE_02573,-1.4284937321698306,0.11767566237291781,-1.7207141602041072,357.56103805886494,962.4311068393777,9,9,0.8050296958245977,False,0.929313348457152,GSE76253,Frontal cortex - ALS vs controls
GENE_02574,-2.308438454695206,0.28207916118571474,-1.1514701872366602,290.0105660845368,1436.5575833138505,9,9,0.8050296958245977,False,0.5496289964973804,GSE76253,Frontal cortex - ALS vs controls
GENE_02575,-0.19908152192454967,0.7841830500903438,-0.2796082239839621,696.6567848319576,799.7391942767623,9,9,0.925288368267201,False,0.10558254909496487,GSE76253,Frontal cortex - ALS vs controls
GENE_02576,-1.9402494653825269,0.07170487887282659,-2.0464119055414747,300.20570498670156,1152.1054453451495,9,9,0.8050296958245977,False,1.1444512934889655,GSE76253,Frontal cortex - ALS vs controls
GENE_02577,0.6627360305926044,0.40084472962570417,0.8694521454098647,808.6766977130073,510.8242482343901,9,9,0.8083523230019777,False,0.3970238222063499,GSE76253,Frontal cortex - ALS vs controls
GENE_02578,0.36868485853527744,0.6651329355454615,0.4428483972645426,964.5904938001363,747.0639438266195,9,9,0.8826300654192014,False,0.17709154657044107,GSE76253,Frontal cortex - ALS vs controls
GENE_02579,-0.7528170277351698,0.5831766135866756,-0.5692354511100098,1022.6255148573543,1723.2057333547434,9,9,0.8538457007125557,False,0.23419990031748952,GSE76253,Frontal cortex - ALS vs controls
GENE_02580,0.8990925165941925,0.3899189886949842,0.899912061015084,701.151658767678,375.97429136067353,9,9,0.8083523230019777,False,0.4090256145564515,GSE76253,Frontal cortex - ALS vs controls
GENE_02581,-1.2490130684332192,0.2750352035398006,-1.1557579179656325,355.44713642051386,844.8223959863071,9,9,0.8050296958245977,False,0.5606117144439665,GSE76253,Frontal cortex - ALS vs controls
GENE_02582,0.8576655290220169,0.26470584066099945,1.171755387019336,633.9371325553603,349.83490605305445,9,9,0.8050296958245977,False,0.577236476005572,GSE76253,Frontal cortex - ALS vs controls
GENE_02583,-0.3327785359970202,0.5918875214700847,-0.5471179150264432,697.8474729735335,878.894671416623,9,9,0.855916888967113,False,0.22776081598998307,GSE76253,Frontal cortex - ALS vs controls
GENE_02584,1.6382000238934797,0.28837779677539255,1.1286749188219147,1947.9823426777257,625.8030419196887,9,9,0.8050296958245977,False,0.5400381805307367,GSE76253,Frontal cortex - ALS vs controls
GENE_02585,2.0198260488816446,0.08263017827293596,1.9678502749593432,2593.4575731181876,639.5152731729418,9,9,0.8050296958245977,False,1.0828613102609967,GSE76253,Frontal cortex - ALS vs controls
GENE_02586,-0.3229705606350321,0.6594746834080485,-0.4515301834381545,911.6023450125899,1140.3266133468483,9,9,0.8813661941092525,False,0.18080187194054745,GSE76253,Frontal cortex - ALS vs controls
GENE_02587,-0.36174380166504644,0.7086199477499018,-0.38155022193247573,547.1330589146953,703.0540131210798,9,9,0.8993771125399741,False,0.14958662638080872,GSE76253,Frontal cortex - ALS vs controls
GENE_02588,0.7447133538116766,0.39791653269392646,0.877794565898625,640.7652088917549,382.3999840703576,9,9,0.8083523230019777,False,0.4002080163485045,GSE76253,Frontal cortex - ALS vs controls
GENE_02589,-1.7153431984276892,0.1773552631311822,-1.4722998790051567,635.4055090846864,2086.5112540091586,9,9,0.8050296958245977,False,0.7511559190335152,GSE76253,Frontal cortex - ALS vs controls
